"Filename","Inside PDF Retrieved from NIME-proceedings-analyzer","Inside Curated from Our Institutional NIME Archive"
"nime2019_paper060.pdf","True","True"
"nime2019_paper061.pdf","True","True"
"nime2019_paper062.pdf","True","True"
"nime2019_paper063.pdf","True","True"
"nime2019_paper064.pdf","True","True"
"nime2019_paper065.pdf","True","True"
"nime2019_paper066.pdf","True","True"
"nime2019_paper067.pdf","True","True"
"nime2019_paper068.pdf","True","True"
"nime2019_paper069.pdf","True","True"
"nime2019_paper070.pdf","True","True"
"nime2019_paper071.pdf","True","True"
"nime2019_paper072.pdf","True","True"
"nime2019_paper073.pdf","True","True"
"nime2019_paper074.pdf","True","True"
"nime2019_paper075.pdf","True","True"
"nime2019_paper076.pdf","True","True"
"nime2019_paper077.pdf","True","True"
"nime2019_paper078.pdf","True","True"
"nime2019_paper079.pdf","True","True"
"nime2019_paper080.pdf","True","True"
"nime2019_paper081.pdf","True","True"
"nime2019_paper082.pdf","True","True"
"nime2019_paper083.pdf","True","True"
"nime2019_paper084.pdf","True","True"
"nime2019_paper085.pdf","True","True"
"nime2019_paper086.pdf","True","True"
"nime2019_paper087.pdf","True","True"
"nime2019_paper088.pdf","True","True"
"nime2020_paper0.pdf","True","True"
"nime2020_paper1.pdf","True","True"
"nime2020_paper10.pdf","True","True"
"nime2020_paper100.pdf","True","True"
"nime2020_paper101.pdf","True","True"
"nime2020_paper102.pdf","True","True"
"nime2020_paper103.pdf","True","True"
"nime2020_paper104.pdf","True","True"
"nime2020_paper105.pdf","True","True"
"nime2020_paper106.pdf","True","True"
"nime2020_paper107.pdf","True","True"
"nime2020_paper108.pdf","True","True"
"nime2020_paper109.pdf","True","True"
"nime2020_paper11.pdf","True","True"
"nime2020_paper110.pdf","True","True"
"nime2020_paper111.pdf","True","True"
"nime2020_paper112.pdf","True","True"
"nime2020_paper113.pdf","True","True"
"nime2020_paper114.pdf","True","True"
"nime2020_paper115.pdf","True","True"
"nime2020_paper116.pdf","True","True"
"nime2020_paper117.pdf","True","True"
"nime2020_paper118.pdf","True","True"
"nime2020_paper119.pdf","True","True"
"nime2020_paper12.pdf","True","True"
"nime2020_paper120.pdf","True","True"
"nime2020_paper121.pdf","True","True"
"nime2020_paper122.pdf","True","True"
"nime2020_paper123.pdf","True","True"
"nime2020_paper124.pdf","True","True"
"nime2020_paper125.pdf","True","True"
"nime2020_paper13.pdf","True","True"
"nime2020_paper14.pdf","True","True"
"nime2020_paper15.pdf","True","True"
"nime2020_paper16.pdf","True","True"
"nime2020_paper17.pdf","True","True"
"nime2020_paper18.pdf","True","True"
"nime2020_paper19.pdf","True","True"
"nime2020_paper2.pdf","True","True"
"nime2020_paper20.pdf","True","True"
"nime2020_paper21.pdf","True","True"
"nime2020_paper22.pdf","True","True"
"nime2020_paper23.pdf","True","True"
"nime2020_paper24.pdf","True","True"
"nime2020_paper25.pdf","True","True"
"nime2020_paper26.pdf","True","True"
"nime2020_paper27.pdf","True","True"
"nime2020_paper28.pdf","True","True"
"nime2020_paper29.pdf","True","True"
"nime2020_paper3.pdf","True","True"
"nime2020_paper30.pdf","True","True"
"nime2020_paper31.pdf","True","True"
"nime2020_paper32.pdf","True","True"
"nime2020_paper33.pdf","True","True"
"nime2020_paper34.pdf","True","True"
"nime2020_paper35.pdf","True","True"
"nime2020_paper36.pdf","True","True"
"nime2020_paper37.pdf","True","True"
"nime2020_paper38.pdf","True","True"
"nime2020_paper39.pdf","True","True"
"nime2020_paper4.pdf","True","True"
"nime2020_paper40.pdf","True","True"
"nime2020_paper41.pdf","True","True"
"nime2020_paper42.pdf","True","True"
"nime2020_paper43.pdf","True","True"
"nime2020_paper44.pdf","True","True"
"nime2020_paper45.pdf","True","True"
"nime2020_paper46.pdf","True","True"
"nime2020_paper47.pdf","True","True"
"nime2020_paper48.pdf","True","True"
"nime2020_paper49.pdf","True","True"
"nime2020_paper5.pdf","True","True"
"nime2020_paper50.pdf","True","True"
"nime2020_paper51.pdf","True","True"
"nime2020_paper52.pdf","True","True"
"nime2020_paper53.pdf","True","True"
"nime2020_paper54.pdf","True","True"
"nime2020_paper55.pdf","True","True"
"nime2020_paper56.pdf","True","True"
"nime2020_paper57.pdf","True","True"
"nime2020_paper58.pdf","True","True"
"nime2020_paper59.pdf","True","True"
"nime2020_paper6.pdf","True","True"
"nime2020_paper60.pdf","True","True"
"nime2020_paper61.pdf","True","True"
"nime2020_paper62.pdf","True","True"
"nime2020_paper63.pdf","True","True"
"nime2020_paper64.pdf","True","True"
"nime2020_paper65.pdf","True","True"
"nime2020_paper66.pdf","True","True"
"nime2020_paper67.pdf","True","True"
"nime2020_paper68.pdf","True","True"
"nime2020_paper69.pdf","True","True"
"nime2020_paper7.pdf","True","True"
"nime2020_paper70.pdf","True","True"
"nime2020_paper71.pdf","True","True"
"nime2020_paper72.pdf","True","True"
"nime2020_paper74.pdf","True","True"
"nime2020_paper75.pdf","True","True"
"nime2020_paper76.pdf","True","True"
"nime2020_paper77.pdf","True","True"
"nime2020_paper78.pdf","True","True"
"nime2020_paper79.pdf","True","True"
"nime2020_paper8.pdf","True","True"
"nime2020_paper80.pdf","True","True"
"nime2020_paper81.pdf","True","True"
"nime2020_paper82.pdf","True","True"
"nime2020_paper83.pdf","True","True"
"nime2020_paper84.pdf","True","True"
"nime2020_paper85.pdf","True","True"
"nime2020_paper86.pdf","True","True"
"nime2020_paper87.pdf","True","True"
"nime2020_paper88.pdf","True","True"
"nime2020_paper89.pdf","True","True"
"nime2020_paper9.pdf","True","True"
"nime2020_paper90.pdf","True","True"
"nime2020_paper91.pdf","True","True"
"nime2020_paper92.pdf","True","True"
"nime2020_paper93.pdf","True","True"
"nime2020_paper94.pdf","True","True"
"nime2020_paper95.pdf","True","True"
"nime2020_paper96.pdf","True","True"
"nime2020_paper97.pdf","True","True"
"nime2020_paper98.pdf","True","True"
"nime2020_paper99.pdf","True","True"
"nime2021_1.pdf","True","True"
"nime2021_10.pdf","True","True"
"nime2021_11.pdf","True","True"
"nime2021_12.pdf","True","True"
"nime2021_13.pdf","True","True"
"nime2021_14.pdf","True","True"
"nime2021_15.pdf","True","True"
"nime2021_16.pdf","True","True"
"nime2021_17.pdf","True","True"
"nime2021_18.pdf","True","True"
"nime2021_19.pdf","True","True"
"nime2021_2.pdf","True","True"
"nime2021_20.pdf","True","True"
"nime2021_21.pdf","True","True"
"nime2021_22.pdf","True","True"
"nime2021_23.pdf","True","True"
"nime2021_24.pdf","True","True"
"nime2021_25.pdf","True","True"
"nime2021_26.pdf","True","True"
"nime2021_27.pdf","True","True"
"nime2021_28.pdf","True","True"
"nime2021_29.pdf","True","True"
"nime2021_3.pdf","True","True"
"nime2021_30.pdf","True","True"
"nime2021_31.pdf","True","True"
"nime2021_32.pdf","True","True"
"nime2021_33.pdf","True","True"
"nime2021_34.pdf","True","True"
"nime2021_35.pdf","True","True"
"nime2021_36.pdf","True","True"
"nime2021_37.pdf","True","True"
"nime2021_38.pdf","True","True"
"nime2021_39.pdf","True","True"
"nime2021_4.pdf","True","True"
"nime2021_40.pdf","True","True"
"nime2021_41.pdf","True","True"
"nime2021_42.pdf","True","True"
"nime2021_43.pdf","True","True"
"nime2021_44.pdf","True","True"
"nime2021_45.pdf","True","True"
"nime2021_46.pdf","True","True"
"nime2021_47.pdf","True","True"
"nime2021_48.pdf","True","True"
"nime2021_49.pdf","True","True"
"nime2021_5.pdf","True","True"
"nime2021_50.pdf","True","True"
"nime2021_51.pdf","True","True"
"nime2021_52.pdf","True","True"
"nime2021_53.pdf","True","True"
"nime2021_54.pdf","True","True"
"nime2021_55.pdf","True","True"
"nime2021_56.pdf","True","True"
"nime2021_57.pdf","True","True"
"nime2021_58.pdf","True","True"
"nime2021_59.pdf","True","True"
"nime2021_6.pdf","True","True"
"nime2021_60.pdf","True","True"
"nime2021_61.pdf","True","True"
"nime2021_62.pdf","True","True"
"nime2021_63.pdf","True","True"
"nime2021_64.pdf","True","True"
"nime2021_65.pdf","True","True"
"nime2021_66.pdf","True","True"
"nime2021_67.pdf","True","True"
"nime2021_68.pdf","True","True"
"nime2021_69.pdf","True","True"
"nime2021_7.pdf","True","True"
"nime2021_70.pdf","True","True"
"nime2021_71.pdf","True","True"
"nime2021_72.pdf","True","True"
"nime2021_73.pdf","True","True"
"nime2021_74.pdf","True","True"
"nime2021_75.pdf","True","True"
"nime2021_76.pdf","True","True"
"nime2021_77.pdf","True","True"
"nime2021_78.pdf","True","True"
"nime2021_79.pdf","True","True"
"nime2021_8.pdf","True","True"
"nime2021_80.pdf","True","True"
"nime2021_81.pdf","True","True"
"nime2021_82.pdf","True","True"
"nime2021_83.pdf","True","True"
"nime2021_84.pdf","True","True"
"nime2021_85.pdf","True","True"
"nime2021_86.pdf","True","True"
"nime2021_87.pdf","True","True"
"nime2021_88.pdf","True","True"
"nime2021_9.pdf","True","True"
"nime2022_1.pdf","True","True"
"nime2022_10.pdf","True","True"
"nime2022_11.pdf","True","True"
"nime2022_12.pdf","True","True"
"nime2022_13.pdf","True","True"
"nime2022_14.pdf","True","True"
"nime2022_15.pdf","True","True"
"nime2022_16.pdf","True","True"
"nime2022_17.pdf","True","True"
"nime2022_18.pdf","True","True"
"nime2022_19.pdf","True","True"
"nime2022_2.pdf","True","True"
"nime2022_20.pdf","True","True"
"nime2022_21.pdf","True","True"
"nime2022_22.pdf","True","True"
"nime2022_23.pdf","True","True"
"nime2022_24.pdf","True","True"
"nime2022_25.pdf","True","True"
"nime2022_26.pdf","True","True"
"nime2022_27.pdf","True","True"
"nime2022_28.pdf","True","True"
"nime2022_29.pdf","True","True"
"nime2022_3.pdf","True","True"
"nime2022_30.pdf","True","True"
"nime2022_31.pdf","True","True"
"nime2022_32.pdf","True","True"
"nime2022_33.pdf","True","True"
"nime2022_34.pdf","True","True"
"nime2022_35.pdf","True","True"
"nime2022_36.pdf","True","True"
"nime2022_37.pdf","True","True"
"nime2022_38.pdf","True","True"
"nime2022_39.pdf","True","True"
"nime2022_4.pdf","True","True"
"nime2022_40.pdf","True","True"
"nime2022_41.pdf","True","True"
"nime2022_42.pdf","True","True"
"nime2022_43.pdf","True","True"
"nime2022_44.pdf","True","True"
"nime2022_45.pdf","True","True"
"nime2022_46.pdf","True","True"
"nime2022_47.pdf","True","True"
"nime2022_48.pdf","True","True"
"nime2022_49.pdf","True","True"
"nime2022_5.pdf","True","True"
"nime2022_50.pdf","True","True"
"nime2022_51.pdf","True","True"
"nime2022_52.pdf","True","True"
"nime2022_53.pdf","True","True"
"nime2022_54.pdf","True","True"
"nime2022_55.pdf","True","True"
"nime2022_56.pdf","True","True"
"nime2022_6.pdf","True","True"
"nime2022_7.pdf","True","True"
"nime2022_8.pdf","True","True"
"nime2022_9.pdf","True","True"
"nime2023_1.pdf","True","True"
"nime2023_10.pdf","True","True"
"nime2023_11.pdf","True","True"
"nime2023_12.pdf","True","True"
"nime2023_13.pdf","True","True"
"nime2023_14.pdf","True","True"
"nime2023_15.pdf","True","True"
"nime2023_16.pdf","True","True"
"nime2023_17.pdf","True","True"
"nime2023_18.pdf","True","True"
"nime2023_19.pdf","True","True"
"nime2023_2.pdf","True","True"
"nime2023_20.pdf","True","True"
"nime2023_21.pdf","True","True"
"nime2023_22.pdf","True","True"
"nime2023_23.pdf","True","True"
"nime2023_24.pdf","True","True"
"nime2023_25.pdf","True","True"
"nime2023_26.pdf","True","True"
"nime2023_27.pdf","True","True"
"nime2023_28.pdf","True","True"
"nime2023_29.pdf","True","True"
"nime2023_3.pdf","True","True"
"nime2023_30.pdf","True","True"
"nime2023_31.pdf","True","True"
"nime2023_32.pdf","True","True"
"nime2023_33.pdf","True","True"
"nime2023_34.pdf","True","True"
"nime2023_35.pdf","True","True"
"nime2023_36.pdf","True","True"
"nime2023_37.pdf","True","True"
"nime2023_38.pdf","True","True"
"nime2023_39.pdf","True","True"
"nime2023_4.pdf","True","True"
"nime2023_40.pdf","True","True"
"nime2023_41.pdf","True","True"
"nime2023_42.pdf","True","True"
"nime2023_43.pdf","True","True"
"nime2023_44.pdf","True","True"
"nime2023_45.pdf","True","True"
"nime2023_46.pdf","True","True"
"nime2023_47.pdf","True","True"
"nime2023_48.pdf","True","True"
"nime2023_49.pdf","True","True"
"nime2023_5.pdf","True","True"
"nime2023_50.pdf","True","True"
"nime2023_51.pdf","True","True"
"nime2023_52.pdf","True","True"
"nime2023_53.pdf","True","True"
"nime2023_54.pdf","True","True"
"nime2023_55.pdf","True","True"
"nime2023_56.pdf","True","True"
"nime2023_57.pdf","True","True"
"nime2023_58.pdf","True","True"
"nime2023_59.pdf","True","True"
"nime2023_6.pdf","True","True"
"nime2023_60.pdf","True","True"
"nime2023_61.pdf","True","True"
"nime2023_62.pdf","True","True"
"nime2023_63.pdf","True","True"
"nime2023_64.pdf","True","True"
"nime2023_65.pdf","True","True"
"nime2023_66.pdf","True","True"
"nime2023_67.pdf","True","True"
"nime2023_68.pdf","True","True"
"nime2023_69.pdf","True","True"
"nime2023_7.pdf","True","True"
"nime2023_70.pdf","True","True"
"nime2023_71.pdf","True","True"
"nime2023_72.pdf","True","True"
"nime2023_73.pdf","True","True"
"nime2023_74.pdf","True","True"
"nime2023_75.pdf","True","True"
"nime2023_76.pdf","True","True"
"nime2023_77.pdf","True","True"
"nime2023_78.pdf","True","True"
"nime2023_79.pdf","True","True"
"nime2023_8.pdf","True","True"
"nime2023_80.pdf","True","True"
"nime2023_81.pdf","True","True"
"nime2023_82.pdf","True","True"
"nime2023_83.pdf","True","True"
"nime2023_84.pdf","True","True"
"nime2023_85.pdf","True","True"
"nime2023_86.pdf","True","True"
"nime2023_87.pdf","True","True"
"nime2023_88.pdf","True","True"
"nime2023_89.pdf","True","True"
"nime2023_9.pdf","True","True"
"nime2023_90.pdf","True","True"
"nime2023_91.pdf","True","True"
"nime2023_92.pdf","True","True"
"nime2023_93.pdf","True","True"
"nime2023_94.pdf","True","True"
"nime2023_95.pdf","True","True"
"nime2023_96.pdf","True","True"
"nime2023_97.pdf","True","True"
"nime2023_98.pdf","True","True"
"nime2023_99.pdf","True","True"
"nime2024_1.pdf","True","True"
"nime2024_10.pdf","True","True"
"nime2024_11.pdf","True","True"
"nime2024_12.pdf","True","True"
"nime2024_13.pdf","True","True"
"nime2024_14.pdf","True","True"
"nime2024_15.pdf","True","True"
"nime2024_16.pdf","True","True"
"nime2024_17.pdf","True","True"
"nime2024_18.pdf","True","True"
"nime2024_19.pdf","True","True"
"nime2024_2.pdf","True","True"
"nime2024_20.pdf","True","True"
"nime2024_21.pdf","True","True"
"nime2024_22.pdf","True","True"
"nime2024_23.pdf","True","True"
"nime2024_24.pdf","True","True"
"nime2024_25.pdf","True","True"
"nime2024_26.pdf","True","True"
"nime2024_27.pdf","True","True"
"nime2024_28.pdf","True","True"
"nime2024_29.pdf","True","True"
"nime2024_3.pdf","True","True"
"nime2024_30.pdf","True","True"
"nime2024_31.pdf","True","True"
"nime2024_32.pdf","True","True"
"nime2024_33.pdf","True","True"
"nime2024_34.pdf","True","True"
"nime2024_35.pdf","True","True"
"nime2024_36.pdf","True","True"
"nime2024_37.pdf","True","True"
"nime2024_38.pdf","True","True"
"nime2024_39.pdf","True","True"
"nime2024_4.pdf","True","True"
"nime2024_40.pdf","True","True"
"nime2024_41.pdf","True","True"
"nime2024_42.pdf","True","True"
"nime2024_43.pdf","True","True"
"nime2024_44.pdf","True","True"
"nime2024_45.pdf","True","True"
"nime2024_46.pdf","True","True"
"nime2024_47.pdf","True","True"
"nime2024_48.pdf","True","True"
"nime2024_49.pdf","True","True"
"nime2024_5.pdf","True","True"
"nime2024_50.pdf","True","True"
"nime2024_51.pdf","True","True"
"nime2024_52.pdf","True","True"
"nime2024_53.pdf","True","True"
"nime2024_54.pdf","True","True"
"nime2024_55.pdf","True","True"
"nime2024_56.pdf","True","True"
"nime2024_57.pdf","True","True"
"nime2024_58.pdf","True","True"
"nime2024_59.pdf","True","True"
"nime2024_6.pdf","True","True"
"nime2024_60.pdf","True","True"
"nime2024_61.pdf","True","True"
"nime2024_62.pdf","True","True"
"nime2024_63.pdf","True","True"
"nime2024_64.pdf","True","True"
"nime2024_65.pdf","True","True"
"nime2024_66.pdf","True","True"
"nime2024_67.pdf","True","True"
"nime2024_68.pdf","True","True"
"nime2024_69.pdf","True","True"
"nime2024_7.pdf","True","True"
"nime2024_70.pdf","True","True"
"nime2024_71.pdf","True","True"
"nime2024_72.pdf","True","True"
"nime2024_73.pdf","True","True"
"nime2024_74.pdf","True","True"
"nime2024_75.pdf","True","True"
"nime2024_76.pdf","True","True"
"nime2024_77.pdf","True","True"
"nime2024_78.pdf","True","True"
"nime2024_79.pdf","True","True"
"nime2024_8.pdf","True","True"
"nime2024_80.pdf","True","True"
"nime2024_81.pdf","True","True"
"nime2024_82.pdf","True","True"
"nime2024_83.pdf","True","True"
"nime2024_84.pdf","True","True"
"nime2024_85.pdf","True","True"
"nime2024_86.pdf","True","True"
"nime2024_87.pdf","True","True"
"nime2024_88.pdf","True","True"
"nime2024_89.pdf","True","True"
"nime2024_9.pdf","True","True"
"nime2024_90.pdf","True","True"
"nime2024_91.pdf","True","True"
"nime2024_92.pdf","True","True"
"nime2024_93.pdf","True","True"
"nime2024_94.pdf","True","True"
"nime2025_1.pdf","True","True"
"nime2025_10.pdf","True","True"
"nime2025_11.pdf","True","True"
"nime2025_12.pdf","True","True"
"nime2025_13.pdf","True","True"
"nime2025_14.pdf","True","True"
"nime2025_15.pdf","True","True"
"nime2025_16.pdf","True","True"
"nime2025_17.pdf","True","True"
"nime2025_18.pdf","True","True"
"nime2025_19.pdf","True","True"
"nime2025_2.pdf","True","True"
"nime2025_20.pdf","True","True"
"nime2025_21.pdf","True","True"
"nime2025_22.pdf","True","True"
"nime2025_23.pdf","True","True"
"nime2025_24.pdf","True","True"
"nime2025_25.pdf","True","True"
"nime2025_26.pdf","True","True"
"nime2025_27.pdf","True","True"
"nime2025_28.pdf","True","True"
"nime2025_29.pdf","True","True"
"nime2025_3.pdf","True","True"
"nime2025_30.pdf","True","True"
"nime2025_31.pdf","True","True"
"nime2025_32.pdf","True","True"
"nime2025_33.pdf","True","True"
"nime2025_34.pdf","True","True"
"nime2025_35.pdf","True","True"
"nime2025_36.pdf","True","True"
"nime2025_37.pdf","True","True"
"nime2025_38.pdf","True","True"
"nime2025_39.pdf","True","True"
"nime2025_4.pdf","True","True"
"nime2025_40.pdf","True","True"
"nime2025_41.pdf","True","True"
"nime2025_42.pdf","True","True"
"nime2025_43.pdf","True","True"
"nime2025_44.pdf","True","True"
"nime2025_45.pdf","True","True"
"nime2025_46.pdf","True","True"
"nime2025_47.pdf","True","True"
"nime2025_48.pdf","True","True"
"nime2025_49.pdf","True","True"
"nime2025_5.pdf","True","True"
"nime2025_50.pdf","True","True"
"nime2025_51.pdf","True","True"
"nime2025_52.pdf","True","True"
"nime2025_53.pdf","True","True"
"nime2025_54.pdf","True","True"
"nime2025_55.pdf","True","True"
"nime2025_56.pdf","True","True"
"nime2025_57.pdf","True","True"
"nime2025_58.pdf","True","True"
"nime2025_59.pdf","True","True"
"nime2025_6.pdf","True","True"
"nime2025_60.pdf","True","True"
"nime2025_61.pdf","True","True"
"nime2025_62.pdf","True","True"
"nime2025_63.pdf","True","True"
"nime2025_64.pdf","True","True"
"nime2025_65.pdf","True","True"
"nime2025_66.pdf","True","True"
"nime2025_67.pdf","True","True"
"nime2025_68.pdf","True","True"
"nime2025_69.pdf","True","True"
"nime2025_7.pdf","True","True"
"nime2025_70.pdf","True","True"
"nime2025_71.pdf","True","True"
"nime2025_72.pdf","True","True"
"nime2025_73.pdf","True","True"
"nime2025_74.pdf","True","True"
"nime2025_75.pdf","True","True"
"nime2025_76.pdf","True","True"
"nime2025_77.pdf","True","True"
"nime2025_78.pdf","True","True"
"nime2025_79.pdf","True","True"
"nime2025_8.pdf","True","True"
"nime2025_80.pdf","True","True"
"nime2025_81.pdf","True","True"
"nime2025_82.pdf","True","True"
"nime2025_83.pdf","True","True"
"nime2025_84.pdf","True","True"
"nime2025_85.pdf","True","True"
"nime2025_86.pdf","True","True"
"nime2025_87.pdf","True","True"
"nime2025_88.pdf","True","True"
"nime2025_89.pdf","True","True"
"nime2025_9.pdf","True","True"
"nime2025_90.pdf","True","True"
"nime2025_91.pdf","True","True"
"nime2025_92.pdf","True","True"
"nime2025_93.pdf","True","True"
"nime2025_94.pdf","True","True"
"nime2025_95.pdf","True","True"
"nime2025_96.pdf","True","True"
